id,sampledSeconds,traveltime,overlapTraveltime,density,laneDensity,occupancy,waitingTime,timeLoss,speed,speedRelative,departed,arrived,entered,left,laneChangedFrom,laneChangedTo,interval,congestion_level
1220107100,79.79,39.41,39.89,0.05,0.05,0.03,0.0,4.81,10.67,0.96,0,2,2,0,0,0,17,2
1220107200,478.22,33.74,34.24,0.4,0.4,0.2,0.0,30.73,9.94,0.89,0,14,14,0,0,0,17,0
1220107300,308.63,25.53,26.21,0.46,0.46,0.23,0.0,35.08,7.24,0.87,6,5,6,7,0,0,17,0
1220107400,467.72,25.74,26.4,0.69,0.69,0.34,0.0,53.33,7.36,0.88,8,10,10,8,0,0,17,0
1220107500,4617.49,81.71,82.35,1.53,1.53,0.76,3.0,378.2,10.24,0.92,0,9,58,46,0,0,17,0
1220107600,575.52,47.69,48.47,0.33,0.33,0.17,0.0,73.88,10.01,0.9,12,0,0,12,0,0,17,0
1220107700,7551.34,97.18,97.81,2.14,2.14,1.07,6.0,590.01,10.06,0.91,3,18,74,59,0,0,17,0
1220109300,433.8,53.12,54.27,0.43,0.43,0.21,120.0,155.98,5.28,0.63,0,4,8,4,0,0,17,0
1220109400,468.42,14.51,15.78,1.5,1.5,0.71,50.0,132.71,5.83,0.7,3,7,27,23,0,0,17,0
1220109500,1477.57,25.6,26.33,2.2,2.2,1.08,0.0,169.99,7.26,0.87,27,14,30,43,0,0,17,0
1220109600,857.29,35.45,36.08,0.87,0.87,0.43,0.0,82.21,7.75,0.93,12,7,12,17,0,0,17,0
1220109700,647.92,80.5,82.84,1.07,1.07,0.52,0.0,152.51,2.1,0.75,0,8,8,0,0,0,17,0
1220109800,1238.9,45.71,46.43,1.03,0.52,0.26,0.0,130.84,7.29,0.87,21,1,6,26,0,0,17,0
1220109900,313.27,34.15,35.12,0.36,0.36,0.18,12.0,44.4,7.07,0.85,1,5,8,4,0,0,17,0
1220110000,2261.12,66.18,66.89,1.29,0.64,0.32,0.0,210.93,7.35,0.88,14,19,20,15,35,35,17,0
1220110100,2334.93,82.91,83.72,1.08,0.54,0.27,0.0,218.11,7.23,0.87,8,10,20,18,4,4,17,0
1220110200,518.2,20.72,21.81,1.19,0.6,0.29,65.0,154.14,5.78,0.69,13,0,12,25,11,11,17,0
1220110300,273.49,11.01,11.75,0.96,0.96,0.46,0.0,35.9,7.14,0.86,9,8,15,16,0,0,17,0
1220110400,429.43,18.21,18.98,0.9,0.3,0.15,0.0,44.47,7.24,0.87,5,8,18,15,18,18,17,0
1220110500,112.51,10.64,11.49,0.45,0.23,0.11,7.0,25.81,6.42,0.77,3,0,7,10,3,3,17,0
1220110600,111.53,15.72,15.97,0.1,0.1,0.05,0.0,3.81,20.24,0.91,0,7,7,0,0,0,17,2
1220110700,559.15,69.84,70.6,0.31,0.31,0.15,0.0,56.15,7.23,0.87,8,0,0,8,0,0,17,0
1220110800,346.39,22.29,23.26,0.65,0.65,0.32,22.0,61.79,6.55,0.79,1,4,14,11,0,0,17,0
1220110900,85.61,16.49,17.12,0.19,0.19,0.09,0.0,7.01,7.7,0.92,0,0,5,5,0,0,17,0
1220111000,87.02,16.61,17.4,0.19,0.19,0.09,0.0,7.46,7.58,0.91,0,0,5,5,0,0,17,0
1220321100,619.37,56.65,57.83,1.37,1.37,0.68,0.0,142.82,2.26,0.81,10,0,0,12,0,0,17,0
1220321200,1273.41,57.45,59.69,2.82,2.82,1.38,0.0,283.36,2.19,0.79,0,22,22,0,0,0,17,0
1220321700,570.78,31.13,31.87,0.69,0.69,0.34,0.0,53.83,7.38,0.89,2,10,16,8,0,0,17,0
1220321800,386.19,31.16,31.87,0.46,0.46,0.23,0.0,36.3,7.42,0.89,2,11,10,2,0,0,17,0
1220321900,333.9,17.12,17.84,0.76,0.76,0.37,0.0,41.88,7.13,0.86,7,0,12,19,0,0,17,0
1220322000,492.18,16.53,17.2,1.12,1.12,0.54,0.0,48.85,7.39,0.89,7,10,22,19,0,0,17,0
1220322100,381.26,16.94,17.74,0.87,0.87,0.42,0.0,55.22,7.12,0.85,12,2,10,20,0,0,17,0
1220322200,408.83,15.89,16.58,0.95,0.95,0.46,0.0,42.22,7.51,0.9,6,8,19,17,0,0,17,0
1220322400,189.39,42.07,44.21,0.56,0.56,0.27,0.0,42.85,2.24,0.81,0,5,4,0,0,0,17,0
1220322500,2155.8,61.82,63.08,4.21,4.21,2.08,1393.0,1552.41,2.34,0.28,0,5,35,29,0,0,17,0
1220322600,622.85,19.64,20.37,1.22,1.22,0.59,0.0,65.67,7.23,0.87,9,10,22,21,0,0,17,0
1220322700,276.42,33.73,34.73,0.32,0.32,0.15,0.0,29.19,7.14,0.86,2,0,6,8,0,0,17,0
1220322800,626.03,32.4,33.06,0.72,0.72,0.35,0.0,48.04,7.5,0.9,0,11,19,8,0,0,17,0
1220322900,157.22,17.15,18.1,0.4,0.4,0.19,6.0,35.93,6.31,0.76,7,1,2,8,0,0,17,0
1220323000,301.63,16.59,17.35,0.73,0.73,0.36,4.0,55.71,6.87,0.82,13,4,5,14,0,0,17,0
1220323100,449.28,21.03,21.88,0.85,0.85,0.41,3.0,65.51,6.96,0.84,13,5,8,16,0,0,17,0
1220323200,23.3,23.37,24.11,0.04,0.04,0.02,0.0,3.53,6.32,0.76,1,0,0,1,0,0,17,0
1220323300,833.01,37.29,38.1,0.83,0.83,0.41,0.0,79.31,7.43,0.89,5,11,17,11,0,0,17,0
1220323400,438.97,36.29,36.95,0.44,0.44,0.22,0.0,38.15,7.66,0.92,1,10,11,2,0,0,17,0
1220323500,1028.13,13.19,14.07,3.23,3.23,1.53,200.0,382.64,6.65,0.6,9,36,65,38,0,0,17,0
1220323600,523.86,10.59,11.41,1.64,1.64,0.78,12.0,120.95,8.19,0.74,17,8,30,39,0,0,17,0
1220323700,869.47,21.86,22.96,1.15,1.15,0.56,0.0,137.05,9.36,0.84,23,7,16,31,0,0,17,0
1220323800,1914.72,22.02,22.56,2.53,2.53,1.25,0.0,252.53,9.52,0.86,50,2,36,85,0,0,17,0
1220329100,107.53,26.8,27.54,0.14,0.14,0.07,0.0,15.71,7.69,0.92,4,0,0,4,0,0,17,0
