id,sampledSeconds,traveltime,overlapTraveltime,density,laneDensity,occupancy,waitingTime,timeLoss,speed,speedRelative,departed,arrived,entered,left,laneChangedFrom,laneChangedTo,interval
1220066400,740.92,49.42,50.06,0.54,0.54,0.27,0,76.48,7.66,0.92,15,0,0,15,0,0,15
1220066500,941.38,17.32,18.14,1.99,1.99,0.96,0,82.23,7.51,0.9,1,4,51,48,0,0,15
1220066600,787.07,28.64,29.79,1.67,1.67,0.82,253,349.68,4.57,0.55,11,10,16,16,0,0,15
1220066700,2737.12,192.49,194.81,1.98,1.98,0.98,0,670.22,2,0.72,4,10,12,3,0,0,15
1220066800,323.42,161.42,163.52,0.23,0.23,0.12,0,69.85,2.38,0.86,0,2,2,0,0,0,15
1220066900,220.17,34.31,34.95,0.23,0.23,0.11,0,17.42,7.7,0.92,0,5,7,2,0,0,15
1220067000,689.65,36.09,36.79,0.72,0.72,0.35,0,72.51,7.38,0.89,10,7,9,12,0,0,15
1220067100,632.84,14.23,14.98,1.71,1.71,0.82,0,75.1,7.18,0.86,12,0,31,43,0,0,15
1220067200,1038.72,16.69,17.7,2.89,2.89,1.39,171,296.42,5.93,0.71,1,23,57,37,0,0,15
1220067300,141.53,28.15,28.86,0.19,0.19,0.09,0,17.39,7.29,0.88,4,0,1,5,0,0,15
1220067400,288.63,28.32,29,0.39,0.39,0.19,0,27.02,7.26,0.87,2,0,8,10,0,0,15
1220067500,392.44,10.93,11.69,1.36,1.36,0.65,0,48.37,7.29,0.88,11,11,23,24,0,0,15
1220067600,412.96,13.48,14.46,1.43,1.43,0.68,56,110.52,5.89,0.71,6,6,23,23,0,0,15
1220067700,371.78,13.43,14.12,1.05,1.05,0.5,0,47.03,7.34,0.88,9,11,18,16,0,0,15
1220067800,380.85,13.03,13.67,1.05,1.05,0.5,0,32.78,7.76,0.93,2,3,26,25,0,0,15
1220067900,373.03,15.08,16.18,1.09,1.09,0.52,49,104.52,6.16,0.74,1,4,23,19,0,0,15
1220068000,476.59,11.71,12.37,1.47,1.47,0.7,0,47.34,7.68,0.92,6,8,33,31,0,0,15
1220068100,664.13,22.37,23.09,1.12,1.12,0.54,0,72.65,7.38,0.89,5,9,24,20,0,0,15
1220068200,988.26,26.7,27.78,1.65,1.65,0.81,99,235.77,6.16,0.74,11,10,25,25,0,0,15
1220068300,1052.14,35.86,36.61,1.09,1.09,0.54,0,100.34,7.45,0.89,9,17,20,12,0,0,15
1220068400,147.19,3.77,4.55,1.68,1.68,0.72,0,29.24,6.44,0.77,6,9,28,25,0,0,15
1220068500,166.83,3.82,4.46,1.91,1.91,0.83,0,35.53,6.56,0.79,15,0,25,40,0,0,15
1220068600,1075.44,23.66,24.4,1.74,1.74,0.85,0,136.8,7.23,0.87,29,6,15,39,0,0,15
1220068700,887.9,25.51,26.55,1.44,1.44,0.7,41,159.61,6.65,0.8,5,9,28,26,0,0,15
1220068800,296.49,26.1,27.17,0.45,0.45,0.22,10,51.66,6.92,0.83,2,4,9,7,0,0,15
1220068900,405.63,24.88,25.62,0.62,0.62,0.3,0,37.19,7.35,0.88,2,9,14,7,0,0,15
1220069000,851.79,52.57,53.36,0.43,0.43,0.21,4,70.48,10.37,0.93,2,6,14,10,0,0,15
1220069100,1462.59,54.06,54.61,0.75,0.75,0.37,0,134.01,9.99,0.9,20,7,7,20,0,0,15
1220069201,864.06,6.24,6.94,5.41,5.41,2.44,0,109.27,7.12,0.85,14,2,112,124,0,0,15
1220069202,3257.74,20.17,21.38,15.72,15.72,7.55,1498,2117.1,2.93,0.35,2,20,151,133,0,0,15
1220069301,472.11,7.77,8.47,2.28,2.28,1.05,0,43.03,7.39,0.89,0,11,56,45,0,0,15
1220069302,394.07,6.6,7.35,2.47,2.47,1.13,0,59.06,6.72,0.81,17,14,39,42,0,0,15
1220069400,1452.93,78.65,80.77,2.39,2.39,1.18,0,346.63,2.15,0.77,3,16,15,4,0,0,15
1220069500,965.3,12.84,13.66,2.88,2.88,1.36,0,106.23,7.18,0.86,0,14,70,57,0,0,15
1220069600,1312.01,18.8,19.96,3.91,3.91,1.88,303,528.52,4.91,0.59,15,9,51,58,0,0,15
1220069700,1283.96,44.52,45.98,2.29,2.29,1.12,614,755.49,3.49,0.42,0,5,28,23,0,0,15
1220069800,559.9,22.54,23.32,0.99,0.99,0.48,0,70.43,6.97,0.84,17,0,7,25,0,0,15
1220069900,911.72,53.42,54.07,0.61,0.61,0.3,0,85.11,7.73,0.93,11,1,6,16,0,0,15
1220070000,1000.76,55.31,56,0.68,0.68,0.34,0,91.95,7.41,0.89,4,14,14,4,0,0,15
1220070100,1715.28,40.74,42.18,2.66,2.66,1.3,570,799.66,4.37,0.52,12,0,29,41,0,0,15
1220070200,524.68,24.44,25.2,0.81,0.81,0.4,0,45.16,7.3,0.88,2,9,19,12,0,0,15
1220070300,1900.58,36.68,37.47,1.94,1.94,0.96,0,181.9,7.38,0.89,16,11,36,39,0,0,15
1220070400,371.65,36.71,37.53,0.38,0.38,0.19,12,48.95,7.37,0.88,3,3,7,7,0,0,15
1220070500,3626.54,25.07,25.76,5.46,5.46,2.66,0,369.76,7.36,0.88,19,15,122,127,0,0,15
1220070600,2016.28,38.24,39.3,2.76,2.76,1.36,479,705.99,5.29,0.63,24,15,28,37,0,0,15
1220070700,1147.27,21.31,22.43,3.15,3.15,1.52,329,493.01,4.74,0.57,11,7,40,45,0,0,15
1220070800,406.32,13.78,14.51,1.11,1.11,0.53,0,50.41,7.32,0.88,0,0,28,28,0,0,15
1220070901,560.99,18.49,19.2,1.14,1.14,0.56,0,76.2,7.35,0.88,21,6,9,24,0,0,15
1220070902,2308.31,67.09,68.24,1.45,1.45,0.72,260,518.39,6.56,0.79,19,4,15,31,0,0,15
1220071001,1710.63,58.22,58.87,1.06,1.06,0.52,0,145.67,7.72,0.93,4,24,26,5,0,0,15
1220071002,363.09,24.85,25.93,0.74,0.74,0.36,95,133.4,5.45,0.65,0,0,14,14,0,0,15
1220071100,890.3,24.76,25.78,1.67,1.67,0.81,144,265.74,5.95,0.71,14,7,21,28,0,0,15
1220071200,674.88,20.5,21.24,1.26,1.26,0.61,0,64.88,7.22,0.87,3,14,29,18,0,0,15
1220071300,1288.95,25.91,26.78,2,2,0.98,54,212.81,6.86,0.82,12,22,37,26,0,0,15
1220071400,494.42,24.4,25.04,0.74,0.74,0.36,0,50.11,7.59,0.91,8,3,12,17,0,0,15
1220071500,862.19,24.58,25.35,1.38,1.38,0.68,2,109.87,7.03,0.84,6,21,28,14,0,0,15
1220071600,342.64,23.74,24.58,0.55,0.55,0.27,5,43.41,7.25,0.87,0,8,14,6,0,0,15
1220071700,464.62,23.55,24.59,0.93,0.93,0.45,74,132.51,5.82,0.7,3,0,16,19,0,0,15
1220071800,680.92,19,19.67,1.36,1.36,0.66,0,70.97,7.32,0.88,7,8,28,27,0,0,15
1220071900,1343.52,22.96,23.73,2.23,2.23,1.08,6,160.02,7.25,0.87,4,5,53,51,0,0,15
1220072000,636.01,23.78,24.74,1.06,1.06,0.51,26,107.54,6.95,0.83,10,0,16,26,0,0,15
1220072100,1260.98,20.94,22.29,2.34,2.34,1.12,337,606.87,6.94,0.5,13,0,44,57,0,0,15
1220072200,284.05,14.57,15.32,0.53,0.53,0.26,3,69.82,10.1,0.73,12,6,7,13,0,0,15
1220072300,2342.94,34.26,35.3,2.89,2.89,1.42,173,502,6.51,0.78,28,4,40,63,0,0,15
1220072400,719.54,29.32,30.01,0.91,0.91,0.44,0,66.9,7.53,0.9,1,0,23,24,0,0,15
1220072501,960.24,142.14,144.5,0.89,0.89,0.44,0,231.32,2.11,0.76,0,8,6,0,0,0,15
1220072502,469.55,51.41,53.06,1.11,1.11,0.54,0,115.26,2.3,0.83,2,2,7,7,0,0,15
1220072601,1893.63,53.95,56.19,4.49,4.49,2.17,0,449.76,2.17,0.78,5,10,29,25,0,0,15
1220072602,3464.85,135.03,137.02,3.44,3.44,1.71,82,902.74,2.08,0.75,13,13,13,12,0,0,15
1220072700,78.13,8.19,8.83,0.36,0.36,0.17,0,9.15,7.49,0.9,2,0,7,9,0,0,15
1220072800,531.17,8.73,9.67,2.41,2.41,1.11,10,84.93,6.84,0.82,0,3,55,52,0,0,15
1220072900,6819.62,162.83,164.7,5.54,5.54,2.76,99,1713.14,2.11,0.76,34,7,7,36,0,0,15
1220073000,4139.62,157.45,159.46,3.58,3.58,1.78,59,1059.92,2.05,0.74,14,13,12,13,0,0,15
1220073100,885.49,28.83,29.99,1.26,1.26,0.62,213,351.46,6.65,0.6,16,7,14,23,0,0,15
1220073200,597.68,18.67,19.21,0.95,0.95,0.46,0,86.48,9.38,0.84,20,11,11,21,0,0,15
1220073300,1194.61,47.56,48.48,0.97,0.97,0.48,0,135.63,7.15,0.86,23,2,2,23,0,0,15
1220073400,1608.66,55.11,56.51,1.29,1.29,0.64,159,364.84,6.22,0.75,22,0,7,28,0,0,15
1220073500,1941.99,25.66,26.43,2.86,2.86,1.39,0,205.39,7.33,0.88,15,20,59,54,0,0,15
1220073600,573.95,24.64,25.31,0.87,0.87,0.43,0,59.37,7.45,0.89,9,12,14,11,0,0,15
1220073700,744.36,38.75,39.43,0.71,0.71,0.35,0,68.72,7.49,0.9,5,4,14,15,0,0,15
1220073800,926.2,41.19,42.19,0.88,0.88,0.43,41,145.62,7.04,0.85,10,10,12,13,0,0,15
1220074600,410.94,16.56,17.27,0.92,0.92,0.44,0,35.63,7.44,0.89,1,0,23,23,0,0,15
1220074700,337.36,16.98,17.8,0.76,0.76,0.36,8,47.62,7.22,0.87,0,5,19,14,0,0,15
1220074800,3687.62,45.24,46.6,9.2,9.2,4.52,2297,2866.22,2.5,0.22,16,12,64,67,0,0,15
1220074900,569.54,13.41,14.25,1.42,1.42,0.68,46,144.68,8.17,0.74,9,14,32,26,0,0,15
1220075000,2238,41.95,42.9,2.39,2.39,1.17,297,584.8,6.18,0.74,6,5,47,47,0,0,15
1220075100,593.12,38.91,40.27,0.69,0.69,0.34,80,162.77,6.08,0.73,13,0,2,15,0,0,15
1220075200,1222.52,18.4,19.19,2.49,2.49,1.2,0,119.76,7.37,0.88,5,8,59,56,0,0,15
1220075300,4292.63,33.47,34.73,8.74,8.74,4.26,1557,2189.8,4.07,0.49,34,12,90,113,0,0,15
1220075400,1809.62,15.97,16.72,3.13,3.13,1.5,0,198,9.89,0.89,4,24,105,84,0,0,15
1220075500,850.42,21.6,22.74,1.47,1.47,0.71,149,298.54,7.27,0.65,7,0,31,38,0,0,15
1220075600,798.03,38.62,39.9,0.98,0.98,0.48,148,237.52,5.8,0.7,0,0,20,20,0,0,15
1220075700,1014.39,29.32,30.08,1.25,1.25,0.61,0,87.12,7.65,0.92,0,19,33,14,0,0,15
1220075800,469.83,21.75,22.4,0.79,0.79,0.38,0,41.27,7.62,0.92,1,1,20,20,0,0,15
1220075900,634.65,22.97,23.69,1.04,1.04,0.51,0,59.65,7.35,0.88,7,0,20,27,0,0,15
1220076000,1417.56,30.73,31.63,1.76,1.76,0.86,32,183.77,7.23,0.87,1,16,44,29,0,0,15
1220076100,3035.64,52.08,53.44,4.13,4.13,2.03,1232,1597.39,3.92,0.47,7,2,50,55,0,0,15
1220076200,4825.73,190.49,192.76,3.41,3.41,1.7,6,1168.27,2.06,0.74,3,23,22,4,0,0,15
1220076300,2636.81,199.94,201.97,1.84,1.84,0.91,144,748.81,2,0.72,14,0,0,13,0,0,15
1220076400,763.76,21.34,22.09,1.36,1.36,0.66,2,91.55,7.29,0.87,6,17,29,18,0,0,15
1220076500,433.05,20.16,20.81,0.77,0.77,0.37,0,36.09,7.73,0.93,0,13,21,8,0,0,15
1220076600,1892.11,27.94,29.13,2.64,1.32,0.64,681,937.28,7.01,0.5,1,11,64,54,1,1,15
1220076700,2416.69,15.73,16.12,3.37,1.12,0.55,0,189.92,12.66,0.91,3,9,147,141,159,159,15
1220076900,2156.78,48.03,48.77,1.73,0.87,0.43,1,256.55,7.2,0.86,42,3,2,42,44,44,15
1220077100,2536.98,72.14,73.59,4.57,4.57,2.26,2,606.68,2.16,0.78,30,5,5,31,0,0,15
1220077200,1471.67,83.41,85.06,2.67,2.67,1.32,227,525.73,1.86,0.67,16,1,1,17,0,0,15
1220077500,786.24,36.76,37.64,0.82,0.82,0.41,36,116.69,7.17,0.86,3,13,18,8,0,0,15
1220077600,931.43,38.11,39.16,0.97,0.97,0.48,48,160.08,6.92,0.83,11,1,13,23,0,0,15
1220077800,131.06,10.51,11.15,0.46,0.46,0.22,0,16.25,7.58,0.91,4,0,8,12,0,0,15
1220077900,392.44,11.48,12.22,1.31,1.31,0.62,0,47.06,7.23,0.87,9,5,23,28,0,0,15
1220078100,1851.4,43.33,44.52,2.38,2.38,1.17,534,763.08,4.97,0.6,0,9,42,32,0,0,15
1220078200,2537.13,82.65,83.35,1.15,1.15,0.57,0,244.2,7.42,0.89,11,12,19,19,0,0,15
1220078300,2776.11,93.89,94.96,1.24,1.24,0.62,205,481.86,6.61,0.79,13,16,17,14,0,0,15
1220078400,324.73,7.63,8.28,1.08,0.27,0.13,0,59.74,10.67,0.77,12,1,28,38,42,42,15
1220078500,710.46,7.06,7.45,2.37,0.59,0.28,0,90.7,11.85,0.85,10,1,86,95,115,115,15
1220078600,245.27,52.57,53.23,0.18,0.18,0.09,0,24.56,7.05,0.85,2,2,2,3,0,0,15
1220078700,1514.36,49.58,50.52,1.16,1.16,0.57,46,212.9,7.3,0.88,18,13,11,18,0,0,15
1220078800,1842.77,68.92,69.85,1.05,1.05,0.52,23,221.16,7.06,0.85,13,0,13,27,0,0,15
1220078900,246.5,61.45,62.12,0.14,0.14,0.07,0,21.11,7.73,0.93,1,3,3,1,0,0,15
1220079000,3693.95,38.92,39.34,2.04,0.68,0.34,0,260.31,12.9,0.93,9,23,85,71,71,71,15
1220079100,9849.99,67.95,69.42,5.45,1.82,0.9,3635,4606.58,7.31,0.53,1,7,142,135,189,189,15
1220079200,2054.3,190.39,192.65,1.41,1.41,0.7,0,492.83,2.13,0.77,0,10,11,0,0,0,15
1220079300,2292.84,200.36,202.78,1.57,1.57,0.78,0,585.37,2.02,0.73,2,9,10,2,0,0,15
1220079401,798.72,17.51,18.18,1.68,0.84,0.4,0,70.26,7.52,0.9,1,8,43,36,30,30,15
1220079402,1635.34,58.24,59.03,1.03,1.03,0.51,0,139.49,7.55,0.91,1,18,27,9,0,0,15
1220079501,439.51,62.73,63.38,0.26,0.26,0.13,0,45.25,7.36,0.88,6,0,1,7,0,0,15
1220079502,862.2,27.07,28.29,1.82,0.91,0.44,232,365.16,4.84,0.58,13,4,18,27,15,15,15
1220079600,1123.74,65.25,66.16,0.63,0.32,0.16,9,113.71,7.51,0.9,1,4,16,13,5,5,15
1220079700,2108.01,78.02,78.85,0.98,0.49,0.24,18,211.79,7.68,0.92,11,7,15,19,26,26,15
1220079800,1772.74,54.98,56.07,1.65,1.65,0.82,390,583.9,5.4,0.65,17,12,15,20,0,0,15
1220079900,1011.47,39.89,40.9,1.03,1.03,0.51,30,163.19,6.82,0.82,14,1,11,24,0,0,15
1220080000,827.13,83.81,85.51,1.59,1.59,0.79,147,313.06,1.75,0.63,9,1,1,9,0,0,15
1220080100,661.7,68.23,70.72,1.27,1.27,0.62,0,150.04,2.12,0.76,2,6,7,4,0,0,15
1220080200,776.86,25.91,28.23,3.93,3.93,1.85,0,176.98,2.12,0.76,2,19,27,10,0,0,15
1220080300,570.32,26.93,28.62,2.89,2.89,1.38,0,141.51,2.09,0.75,9,5,12,16,0,0,15
1220080400,992.33,28.77,29.44,1.29,1.29,0.63,0,83.26,7.45,0.89,0,9,33,25,0,0,15
1220080500,924.54,50.06,51.69,1.2,1.2,0.59,344,444.06,4.24,0.51,4,1,14,17,0,0,15
1220080600,1870.77,165.76,167.24,1.46,1.46,0.73,0,439.13,2.16,0.78,10,3,2,9,0,0,15
1220080700,1181.96,178.48,181,0.92,0.92,0.46,0,282.32,2,0.72,0,7,6,0,0,0,15
1220080801,1390.29,14.44,15.15,2.8,2.8,1.34,14,236.03,9.43,0.85,4,6,88,86,0,0,15
1220080802,1117.79,31.44,32.11,0.96,0.96,0.47,0,96.45,10.2,0.92,10,7,25,28,0,0,15
1220080901,1242.4,32.14,32.78,1.05,1.05,0.51,3,123.71,10.19,0.92,3,19,35,19,0,0,15
1220080902,3577.03,58.55,59.98,7.27,7.27,3.58,2411,2815.95,2.36,0.21,12,4,48,58,0,0,15
1220081000,1792.43,55.13,56.12,1.28,1.28,0.63,88,262.97,7.04,0.85,0,4,32,28,0,0,15
1220081100,590.79,53.32,54.13,0.42,0.42,0.21,0,60.31,7.3,0.88,6,2,5,9,0,0,15
1220081200,1117.89,17.6,18.55,2.17,2.17,1.04,87,264.09,8,0.72,11,8,49,53,0,0,15
1220081300,1169.45,15.11,15.97,2.27,2.27,1.09,6,151.44,9.29,0.84,9,10,64,64,0,0,15
1220081400,1056.76,48.33,50.03,2.75,2.75,1.35,0,253.41,2.23,0.8,14,7,8,15,0,0,15
1220081500,976.46,49.21,51.47,2.55,2.55,1.23,0,234.37,2.17,0.78,1,8,19,11,0,0,15
1220081600,317.87,38.69,40.1,0.32,0.32,0.16,9,49.64,7.02,0.84,4,0,4,8,0,0,15
1220081700,504.66,41.83,42.77,0.47,0.47,0.23,11,78.63,7.13,0.86,12,0,0,12,0,0,15
1220081801,908.37,19.22,19.93,1.83,1.83,0.89,0,95.82,7.15,0.86,12,0,34,46,0,0,15
1220081803,802.74,23.66,24.38,1.3,0.65,0.32,0,68.59,7.24,0.87,0,6,33,27,22,22,15
1220081804,390.34,18.82,19.52,0.8,0.4,0.19,0,39.18,7.23,0.87,0,0,20,20,5,5,15
1220081902,635.07,25.01,26.46,1.32,1.32,0.64,130,229.47,5.22,0.63,0,0,24,24,0,0,15
1220081903,35.56,17.54,18.16,0.07,0.04,0.02,0,3.8,7.76,0.93,1,1,1,1,0,0,15
1220081904,231.09,24.98,25.7,0.37,0.18,0.09,0,21.54,7.02,0.84,0,2,9,7,2,2,15
1220082000,1854.97,36.89,38.07,2.69,2.69,1.32,488,698.07,5.17,0.62,4,16,45,33,0,0,15
1220082100,1370.53,25.97,26.77,1.98,1.98,0.97,0,139.67,7.35,0.88,11,7,41,44,0,0,15
1220082200,319.22,11.06,11.89,1.08,1.08,0.51,0,40.86,7.35,0.88,1,3,26,24,0,0,15
1220082300,924.36,23.94,25.39,3.12,3.12,1.51,407,541.67,3.44,0.41,3,10,34,25,0,0,15
1220082400,2385.4,69.35,70.63,1.55,1.55,0.77,333,610.87,6.12,0.73,18,7,16,27,0,0,15
1220082500,907.06,64.55,65.48,0.56,0.56,0.28,33,128.9,6.91,0.83,13,1,1,13,0,0,15
1220082600,787.46,60.24,62.59,1.73,1.73,0.85,0,191.09,2.1,0.76,0,13,13,0,0,0,15
1220082700,692.27,62.79,64.84,1.52,1.52,0.75,0,178.17,2.03,0.73,4,6,7,5,0,0,15
1220082800,790.63,16.74,17.49,1.82,0.91,0.44,0,94.61,7.2,0.86,13,24,34,22,5,5,15
1220082900,184.19,30.44,31.07,0.21,0.21,0.11,0,13.83,7.88,0.95,0,6,6,0,0,0,15
1220083000,683.86,39.96,40.94,0.8,0.8,0.4,110,199.9,5.93,0.71,18,0,0,16,0,0,15
1220083100,612.17,71.31,73.14,1.17,1.17,0.58,4,153.2,2.05,0.74,6,2,3,6,0,0,15
1220083200,664.99,69.39,71.82,1.28,1.28,0.62,0,156.66,2.08,0.75,1,3,8,6,0,0,15
1220083300,410.94,20.54,21.63,0.76,0.76,0.36,0,38.79,7.21,0.87,0,0,19,19,0,0,15
1220083400,282.61,19.88,20.65,0.54,0.54,0.26,6,35.85,7.23,0.87,0,0,14,13,0,0,15
1220083500,115.78,28.57,29.32,0.15,0.15,0.07,0,13.45,7.42,0.89,2,1,2,3,0,0,15
1220083600,213.1,34.63,35.74,0.28,0.28,0.14,30,53.52,6.09,0.73,1,2,5,4,0,0,15
1220083700,858.11,55.81,57.12,2.93,2.93,1.45,654,700.35,1.51,0.18,2,8,13,8,0,0,15
1220083800,688.66,11.34,12.04,2.35,2.35,1.11,0,80.53,7.17,0.86,13,8,45,50,0,0,15
1220083900,329.29,40.51,41.34,0.31,0.31,0.15,0,29.83,7.31,0.88,2,0,6,8,0,0,15
1220084000,1046.48,56.91,58.25,0.98,0.98,0.48,260,363.6,5.18,0.62,0,4,18,14,0,0,15
1220084100,516.68,11.17,11.85,1.76,1.76,0.83,0,52.34,7.29,0.87,1,8,41,36,0,0,15
1220084200,341.37,18.31,20.22,1.13,1.13,0.53,93,157.86,4.41,0.53,2,0,15,17,0,0,15
1220084300,291.94,13.93,14.75,0.8,0.8,0.38,0,34.47,7.17,0.86,7,1,14,19,0,0,15
1220084400,226.69,15.06,15.88,0.62,0.62,0.3,0,40.37,6.66,0.8,15,0,0,15,0,0,15
1220084500,140.63,70.19,72.64,0.25,0.25,0.12,0,28.01,2.2,0.79,2,0,0,2,0,0,15
1220084600,150.63,76.48,77.81,0.27,0.27,0.13,0,36.29,2.05,0.74,2,0,0,2,0,0,15
1220084700,1555.87,77.09,78.06,0.77,0.77,0.38,21,162.94,7.27,0.87,6,5,14,15,0,0,15
1220084800,822.4,81.77,82.91,0.4,0.4,0.2,22,121.22,6.89,0.83,9,0,1,10,0,0,15
1220084900,1736.63,64.63,65.73,1.2,0.6,0.3,252,406.16,6.19,0.74,8,11,19,14,15,15,15
1220085000,1103.74,54.56,55.34,0.76,0.38,0.19,0,92.44,7.35,0.88,0,9,20,11,21,21,15
1220085100,1391.33,11.8,12.69,4.9,2.45,1.15,60,306.33,6.61,0.79,10,9,100,102,8,8,15
1220085200,240.01,19.58,20.48,0.47,0.47,0.23,0,33.6,7.13,0.86,8,0,4,12,0,0,15
1220085300,225.33,20.12,20.9,0.44,0.44,0.22,0,25.82,6.98,0.84,5,2,6,9,0,0,15
1220085400,371.76,11.6,12.49,1.25,1.25,0.59,3,47.77,7.01,0.84,1,5,29,25,0,0,15
1220085500,512.41,27.13,28.84,1.72,1.72,0.83,244,321.92,3.04,0.36,4,0,14,18,0,0,15
1220085602,804.15,21.81,23.08,2.8,2.8,1.35,341,434.75,3.67,0.44,1,1,34,33,0,0,15
1220085603,180.96,7.25,7.93,0.94,0.94,0.43,0,18.5,7.38,0.89,1,4,22,19,0,0,15
1220085605,638.51,21.14,21.85,1.15,1.15,0.56,0,75.43,7.3,0.88,16,3,14,26,0,0,15
1220085606,263.59,9.54,10.2,1.04,1.04,0.49,0,24.89,7.41,0.89,2,2,24,24,0,0,15
1220085701,458.72,11.05,11.79,1.6,1.6,0.76,0,45.5,7.19,0.86,5,18,35,21,0,0,15
1220085704,104.8,7.62,8.27,0.54,0.54,0.25,0,14.51,7.08,0.85,3,4,10,9,0,0,15
1220085705,111.59,9.47,10.15,0.44,0.44,0.2,0,9.69,7.46,0.9,0,1,11,10,0,0,15
1220085706,260.65,18.05,18.74,0.53,0.53,0.26,0,20.51,7.49,0.9,0,8,14,6,0,0,15
1220085800,3512.87,17.99,18.62,7.17,2.39,1.15,0,358.94,7.58,0.91,3,21,186,168,299,299,15
1220086000,2165.74,49.3,50.3,1.88,1.88,0.93,209,429.03,6.47,0.78,7,24,36,18,0,0,15
1220086100,95.5,47.43,48.14,0.08,0.08,0.04,0,8.84,7.21,0.87,1,1,1,1,0,0,15
1220086200,631.56,29.07,29.8,0.8,0.8,0.39,0,59.08,7.5,0.9,3,11,18,11,0,0,15
1220086300,323.72,28.47,29.16,0.41,0.41,0.2,0,28.83,7.6,0.91,0,5,12,6,0,0,15
1220086400,601.99,22.22,23.4,1.15,1.15,0.56,29,124.69,6.41,0.77,8,1,18,25,0,0,15
1220086500,415.05,20.63,21.4,0.8,0.8,0.39,0,41.59,7.01,0.84,4,9,16,10,0,0,15
1220086601,327.31,11.06,11.74,1.12,1.12,0.53,0,28.17,7.36,0.88,2,0,26,28,0,0,15
1220086602,298.1,20.69,21.46,0.53,0.53,0.26,0,25.31,7.45,0.89,0,8,14,6,0,0,15
1220086701,451.13,21.69,22.48,0.81,0.81,0.39,0,53.39,7.11,0.85,7,2,14,19,0,0,15
1220086702,260.32,19.25,20.68,0.9,0.9,0.43,89,132.63,4.14,0.5,4,4,9,9,0,0,15
1220086800,431.67,39.44,41.37,1.44,1.44,0.71,1,107.39,2.13,0.77,7,4,4,7,0,0,15
1220086900,275.63,38.48,40.44,0.92,0.92,0.44,18,78.76,2.18,0.78,0,4,7,3,0,0,15
1220087001,497.57,19.27,20.02,0.96,0.48,0.23,0,42.79,7.45,0.89,0,3,25,21,10,10,15
1220087002,551.82,30.16,31.02,0.74,0.37,0.18,10,73.79,6.88,0.83,7,3,11,15,11,11,15
1220087101,963.89,27.89,28.56,1.29,0.65,0.32,0,91.5,7.42,0.89,8,7,26,27,38,38,15
1220087102,1839.16,31.87,33.13,3.55,1.77,0.87,609,849.35,4.5,0.54,11,9,45,47,25,25,15
1220087200,393.43,23.84,25.34,1.34,1.34,0.65,167,236.32,3.41,0.41,8,0,8,16,0,0,15
1220087300,528.38,11.33,12.1,1.8,1.8,0.85,0,66.21,7.15,0.86,5,6,39,38,0,0,15
1220087500,575.16,31.08,31.76,0.71,0.71,0.35,0,66.37,7.26,0.87,13,5,5,13,0,0,15
1220087600,1181.48,38.46,39.62,1.46,1.46,0.71,206,332.55,5.82,0.7,7,4,23,25,0,0,15
1220087700,356.55,88.5,89.95,0.18,0.18,0.09,53,89.03,6.26,0.75,4,0,0,4,0,0,15
1220087800,1412.57,74.05,74.7,0.7,0.7,0.35,0,125.18,7.52,0.9,4,15,15,4,0,0,15
1220087901,761.56,9.16,9.82,3.08,1.54,0.72,0,77.51,7.51,0.9,7,0,71,78,3,3,15
1220087902,1958.08,22.88,23.53,3.1,3.1,1.51,0,171.48,7.66,0.92,2,7,81,76,0,0,15
1220088000,632.1,23.47,24.12,1.02,1.02,0.5,0,60.76,7.37,0.89,2,14,25,12,0,0,15
1220088100,937.8,40.08,40.91,0.88,0.88,0.43,9,96.29,7.38,0.89,1,11,22,12,0,0,15
1220088200,212.15,41.98,42.71,0.2,0.2,0.1,0,18.68,7.08,0.85,1,2,4,3,0,0,15
1220088300,1595.4,11.32,11.74,3.08,3.08,1.48,0,141.8,12.7,0.91,1,17,135,119,0,0,15
1220088400,1639.18,49.03,50.25,1.35,1.35,0.66,56,284.55,6.84,0.82,16,4,16,29,0,0,15
1220088500,1064.91,58.13,59.37,0.92,0.92,0.45,236,342.21,5.5,0.66,4,3,14,16,0,0,15
1220088600,1012.86,47.36,48.44,0.93,0.93,0.46,123,234.19,6.33,0.76,3,12,18,9,0,0,15
1220088800,268.25,18.76,19.27,0.4,0.4,0.19,0,24.18,10.01,0.9,2,11,12,3,0,0,15
1220088900,315.33,44.6,45.9,0.33,0.33,0.16,47,91.17,5.98,0.72,6,1,1,6,0,0,15
1220089000,1202.07,35.07,36.06,1.34,1.34,0.66,51,181.82,7.06,0.85,10,16,24,17,0,0,15
1220089200,1668,28.75,29.66,2.34,2.34,1.15,80,292.83,6.85,0.82,15,29,42,28,0,0,15
1220089300,963.38,27,27.83,1.35,1.35,0.66,0,101.85,7.28,0.87,2,3,32,32,0,0,15
1220089400,459.83,76.43,77.06,0.21,0.21,0.11,0,36.58,7.78,0.93,0,6,6,0,0,0,15
1220089500,154.52,76.56,77.8,0.07,0.07,0.04,8,23.38,7.7,0.92,1,1,1,1,0,0,15
1220089600,1731.77,40.15,41.18,2.02,2.02,0.99,333,531.84,5.91,0.71,12,9,30,34,0,0,15
1220089700,4897.36,45.09,46.19,5.33,5.33,2.62,910,1561.9,5.64,0.68,9,7,98,99,0,0,15
