id,sampledSeconds,traveltime,overlapTraveltime,density,laneDensity,occupancy,waitingTime,timeLoss,speed,speedRelative,departed,arrived,entered,left,laneChangedFrom,laneChangedTo,interval
1220052603,171.52,20.84,21.55,0.32,0.32,0.16,0,15.86,7.07,0.85,1,3,7,5,0,0,4
1220052604,275.07,44.9,45.97,0.26,0.26,0.13,5,35.3,6.62,0.79,1,0,5,6,0,0,4
1220053400,289.42,40.77,41.42,0.27,0.13,0.07,0,25.37,7.33,0.88,0,2,7,5,3,3,4
1220053500,251.57,41.36,42.07,0.23,0.12,0.06,0,21.85,7.23,0.87,1,2,5,4,1,1,4
1220054400,23.66,22.93,23.66,0.04,0.04,0.02,0,1.98,7.34,0.88,0,1,1,0,0,0,4
1220054500,140.91,23.32,24.08,0.23,0.23,0.11,0,15.67,7.21,0.87,3,3,3,3,0,0,4
1220054600,35.48,8.54,9.22,0.16,0.16,0.08,0,8.63,7.2,0.86,2,0,2,4,0,0,4
1220054700,37.97,9.1,9.83,0.17,0.17,0.08,0,4.94,6.76,0.81,1,2,3,2,0,0,4
1220056300,185.64,45.77,46.58,0.15,0.15,0.07,0,16.31,7.63,0.92,1,0,3,4,0,0,4
1220056400,57.51,56.77,57.51,0.05,0.05,0.02,0,5.47,6.18,0.74,0,1,1,0,0,0,4
1220057700,373.82,187.26,189.01,0.25,0.25,0.12,0,83.56,2.22,0.8,1,1,1,1,0,0,4
1220058200,108.57,12.88,13.76,0.35,0.35,0.16,2,20.9,6.66,0.8,2,0,6,8,0,0,4
1220058700,140.96,71.37,72.84,0.26,0.26,0.13,0,33.54,2.16,0.78,2,0,0,2,0,0,4
1220058904,112.09,54.23,56.05,0.1,0.1,0.05,22,35.75,5.76,0.69,0,0,2,2,0,0,4
1220059003,42.1,41.43,42.1,0.04,0.04,0.02,0,3.22,7.31,0.88,0,0,1,1,0,0,4
1220059200,307.88,51.1,51.76,0.23,0.23,0.11,0,29.07,7.29,0.87,2,4,4,2,0,0,4
1220059300,49.22,24.15,24.95,0.07,0.07,0.04,0,6.18,7.53,0.9,1,0,1,2,0,0,4
1220059400,78.67,26.05,26.68,0.11,0.11,0.06,0,8.18,7.46,0.9,2,0,1,3,0,0,4
1220059600,44.44,44.45,45.28,0.05,0.05,0.02,0,3.82,6.02,0.72,0,1,1,0,0,0,4
1220060000,80.99,26.5,27.42,0.07,0.07,0.03,0,16.89,12.02,0.72,3,0,0,3,0,0,4
