id,sampledSeconds,traveltime,overlapTraveltime,density,laneDensity,occupancy,waitingTime,timeLoss,speed,speedRelative,departed,arrived,entered,left,laneChangedFrom,laneChangedTo,interval,congestion_level
1220105800,33.98,33.15,33.98,0.04,0.04,0.02,0.0,3.38,7.23,0.87,0,0,1,1,0,0,5,0
1220105900,82.58,27.05,27.53,0.08,0.08,0.04,0.0,4.97,10.65,0.96,0,1,3,2,0,0,5,2
1220106100,25.48,25.19,25.64,0.03,0.01,0.01,0.0,1.45,11.21,0.81,0,1,1,0,0,0,5,2
1220106200,28.02,27.42,28.02,0.03,0.03,0.02,0.0,2.29,8.18,0.98,0,0,1,1,0,0,5,0
1220106300,62.96,31.16,31.8,0.08,0.08,0.04,0.0,5.85,7.18,0.86,0,1,2,1,0,0,5,0
1220106400,80.42,26.33,26.81,0.08,0.08,0.04,0.0,6.14,10.14,0.91,0,1,3,2,0,0,5,2
1220106800,28.55,28.38,29.02,0.04,0.04,0.02,0.0,2.45,7.82,0.94,0,1,1,0,0,0,5,0
1220107000,106.61,52.89,53.46,0.06,0.06,0.03,0.0,7.3,9.37,0.84,0,1,2,1,0,0,5,0
1220107200,29.93,29.49,29.93,0.02,0.02,0.01,0.0,1.53,11.37,1.02,0,1,1,0,0,0,5,2
1220107300,23.91,24.0,24.57,0.04,0.04,0.02,0.0,3.17,7.73,0.93,1,0,0,1,0,0,5,0
1220107400,47.95,23.71,24.29,0.07,0.07,0.03,0.0,5.16,8.0,0.96,1,1,1,1,0,0,5,0
1220107500,415.49,82.48,83.1,0.14,0.14,0.07,0.0,28.32,10.15,0.91,0,0,5,5,0,0,5,0
1220107600,50.94,50.76,51.48,0.03,0.03,0.01,0.0,6.14,9.42,0.85,1,0,0,1,0,0,5,0
1220107700,1268.29,96.37,97.05,0.36,0.36,0.18,0.0,106.29,10.14,0.91,0,2,14,11,0,0,5,0
1220109400,12.06,11.46,12.06,0.04,0.04,0.02,0.0,1.02,7.62,0.92,0,0,1,1,0,0,5,0
1220109500,177.67,24.94,25.68,0.27,0.27,0.13,0.0,19.61,7.45,0.89,3,3,4,4,0,0,5,0
1220109600,151.67,37.86,38.52,0.15,0.15,0.08,0.0,17.36,7.26,0.87,3,1,1,3,0,0,5,0
1220109700,78.84,78.52,80.77,0.13,0.13,0.06,0.0,19.21,2.15,0.77,0,1,1,0,0,0,5,0
1220109800,106.61,44.96,45.63,0.09,0.04,0.02,0.0,10.73,7.41,0.89,2,1,1,1,0,0,5,0
1220109900,112.18,37.6,38.33,0.13,0.13,0.06,0.0,13.23,6.47,0.78,2,1,1,1,0,0,5,0
1220110000,136.34,67.83,68.53,0.08,0.04,0.02,0.0,13.07,7.18,0.86,1,1,1,1,2,2,5,0
1220110100,426.96,85.01,85.76,0.2,0.1,0.05,0.0,40.19,7.06,0.85,2,2,3,3,2,2,5,0
1220110200,95.13,17.55,18.26,0.22,0.11,0.05,0.0,13.55,6.9,0.83,3,0,3,5,3,3,5,0
1220110300,48.18,11.56,12.29,0.17,0.17,0.08,0.0,5.82,6.83,0.82,1,1,3,3,0,0,5,0
1220110400,35.53,17.44,18.22,0.07,0.02,0.01,0.0,4.64,7.54,0.91,1,1,1,1,2,2,5,0
1220110500,21.43,10.04,10.72,0.09,0.04,0.02,0.0,2.6,6.88,0.83,0,0,2,2,0,0,5,0
1220110800,62.06,20.02,20.8,0.12,0.12,0.06,0.0,5.54,7.33,0.88,0,1,3,2,0,0,5,0
1220110900,16.19,15.56,16.19,0.04,0.04,0.02,0.0,1.37,8.14,0.98,0,0,1,1,0,0,5,0
1220111000,16.09,15.3,16.09,0.04,0.04,0.02,0.0,1.05,8.19,0.98,0,0,1,1,0,0,5,0
1220321100,122.12,62.29,63.54,0.27,0.27,0.13,0.0,29.82,2.05,0.74,2,0,0,2,0,0,5,0
1220321200,58.68,58.19,60.43,0.13,0.13,0.06,0.0,12.81,2.16,0.78,0,1,1,0,0,0,5,0
1220321700,106.65,31.74,32.48,0.13,0.13,0.06,0.0,10.96,7.24,0.87,1,1,3,2,0,0,5,0
1220322000,34.31,16.84,17.51,0.08,0.08,0.04,0.0,3.91,7.26,0.87,1,0,1,2,0,0,5,0
1220322100,16.17,15.66,16.35,0.04,0.04,0.02,0.0,1.34,7.73,0.93,0,1,1,0,0,0,5,0
1220322200,52.11,17.05,17.84,0.12,0.12,0.06,0.0,6.51,6.98,0.84,1,1,2,2,0,0,5,0
1220322500,180.68,59.05,60.54,0.35,0.35,0.17,123.0,133.08,2.43,0.29,0,1,3,2,0,0,5,0
1220322600,69.48,17.02,17.66,0.14,0.14,0.07,0.0,6.72,8.34,1.0,1,1,3,3,0,0,5,0
1220322700,30.27,29.45,30.27,0.03,0.03,0.02,0.0,2.58,8.19,0.98,0,0,1,1,0,0,5,0
1220322800,66.86,33.17,33.83,0.08,0.08,0.04,0.0,5.92,7.33,0.88,0,2,2,0,0,0,5,0
1220323000,16.0,15.85,16.72,0.04,0.04,0.02,0.0,3.12,7.13,0.86,1,0,0,1,0,0,5,0
1220323100,49.29,24.54,25.5,0.09,0.09,0.05,0.0,7.91,5.98,0.72,2,0,0,2,0,0,5,0
1220323200,19.85,19.89,20.54,0.04,0.04,0.02,0.0,3.49,7.43,0.89,1,0,0,1,0,0,5,0
1220323300,34.96,34.82,35.46,0.03,0.03,0.02,0.0,3.04,7.99,0.96,0,1,1,0,0,0,5,0
1220323400,158.49,39.12,39.81,0.16,0.16,0.08,0.0,15.1,7.11,0.85,0,3,4,1,0,0,5,0
1220323500,111.73,9.66,10.27,0.35,0.35,0.16,0.0,15.35,9.11,0.82,0,7,11,4,0,0,5,0
1220323600,30.93,9.71,10.5,0.1,0.1,0.05,0.0,7.06,8.9,0.8,1,0,2,3,0,0,5,0
1220323700,115.23,22.18,23.37,0.15,0.15,0.07,0.0,15.48,9.19,0.83,2,1,3,4,0,0,5,0
1220323800,132.84,21.78,22.41,0.18,0.18,0.09,0.0,13.97,9.59,0.86,3,0,3,6,0,0,5,0
1220329200,28.27,27.95,28.63,0.04,0.04,0.02,0.0,2.23,7.37,0.88,0,1,1,0,0,0,5,0
1220329300,49.51,24.43,25.03,0.07,0.07,0.03,0.0,3.98,8.32,1.0,0,2,2,0,0,0,5,0
1220329500,32.45,15.9,16.47,0.07,0.07,0.03,0.0,2.87,8.48,1.02,0,2,2,0,0,0,5,0
1220329600,85.72,16.98,17.62,0.18,0.18,0.09,0.0,9.35,7.92,0.95,2,3,3,2,0,0,5,0
1220329700,20.99,21.07,21.66,0.04,0.04,0.02,0.0,3.4,7.67,0.92,1,0,0,1,0,0,5,0
1220329800,24.99,24.91,25.77,0.04,0.04,0.02,0.0,3.71,6.53,0.78,1,0,0,1,0,0,5,0
1220330200,36.18,35.65,37.8,0.12,0.12,0.06,0.0,7.46,2.33,0.84,0,1,1,0,0,0,5,0
1220330700,30.21,28.18,31.35,0.06,0.06,0.03,6.0,13.59,4.45,0.53,1,0,0,1,0,0,5,0
1220330800,84.46,16.68,17.67,0.21,0.21,0.1,0.0,16.43,6.53,0.78,5,0,0,5,0,0,5,0
1220330900,22.8,11.2,11.89,0.05,0.05,0.03,0.0,4.8,10.3,0.74,1,1,1,1,0,0,5,2
1220331000,44.59,12.98,14.86,0.11,0.11,0.05,3.0,17.89,8.21,0.59,0,0,3,3,0,0,5,0
1220331900,45.7,21.64,22.85,0.09,0.09,0.04,1.0,6.78,6.53,0.78,0,0,2,2,0,0,5,0
1220332000,96.86,23.76,24.61,0.18,0.18,0.09,0.0,11.38,6.41,0.77,2,1,2,3,0,0,5,0
1220332700,49.84,11.63,12.46,0.16,0.16,0.08,0.0,6.71,7.15,0.86,0,0,4,4,0,0,5,0
1220332800,47.12,11.41,12.13,0.16,0.16,0.07,0.0,6.07,7.35,0.88,2,1,2,3,0,0,5,0
1220333300,27.64,13.6,14.12,0.06,0.06,0.03,0.0,2.67,9.31,0.84,0,2,2,0,0,0,5,0
1220333500,81.04,9.62,10.35,0.26,0.26,0.12,0.0,16.28,8.82,0.79,3,2,5,6,0,0,5,0
1220333600,37.68,9.0,9.55,0.12,0.12,0.06,0.0,5.69,9.55,0.86,1,0,3,4,0,0,5,2
1220333900,141.63,14.88,15.8,0.3,0.3,0.14,0.0,21.32,8.58,0.77,1,0,8,9,0,0,5,0
1220334000,10.28,10.05,10.42,0.02,0.02,0.01,0.0,0.49,12.99,1.17,0,1,1,0,0,0,5,2
1220334200,118.03,9.58,10.78,0.36,0.36,0.17,0.0,18.68,8.85,0.8,1,3,10,8,0,0,5,0
1220341900,366.25,45.15,45.83,0.18,0.18,0.09,0.0,30.04,12.57,0.91,1,0,7,8,0,0,5,2
1220342000,14.78,3.37,3.81,0.11,0.03,0.01,0.0,5.93,11.04,0.5,1,0,3,4,3,3,5,2
1220342100,18.06,17.49,18.06,0.02,0.02,0.01,0.0,1.59,12.38,0.89,0,0,1,1,0,0,5,2
1220342200,6.25,6.0,6.25,0.02,0.01,0.0,0.0,2.72,13.95,0.63,0,0,1,1,0,0,5,2
1220342300,25.15,24.95,25.15,0.01,0.0,0.0,0.0,0.91,23.83,1.07,0,0,1,1,3,3,5,2
1220342500,20.94,20.4,20.94,0.01,0.0,0.0,0.0,1.25,22.81,1.03,0,0,1,1,0,0,5,2
1220342600,52.2,17.17,17.4,0.04,0.04,0.02,0.0,2.44,20.96,0.94,0,0,3,3,0,0,5,2
1220342800,83.07,16.42,16.71,0.07,0.02,0.01,0.0,8.14,19.58,0.88,1,2,4,3,3,3,5,2
1220342900,24.72,8.01,8.24,0.04,0.01,0.0,0.0,0.62,21.43,0.96,0,1,3,2,0,0,5,2
1220343000,128.92,31.98,32.23,0.05,0.01,0.01,0.0,4.17,20.47,0.92,0,0,4,4,0,0,5,2
1220345701,365.85,32.66,33.3,0.3,0.3,0.15,0.0,23.2,10.49,0.94,1,0,10,11,0,0,5,2
1220345801,29.94,14.71,14.97,0.03,0.01,0.0,0.0,4.87,16.78,0.76,0,0,2,2,3,3,5,2
