id,sampledSeconds,traveltime,overlapTraveltime,density,laneDensity,occupancy,waitingTime,timeLoss,speed,speedRelative,departed,arrived,entered,left,laneChangedFrom,laneChangedTo,interval,congestion_level
1220003101,2426.4,5.73,6.23,8.17,2.04,0.95,4.0,276.15,14.04,0.84,2,12,388,378,74,74,10,1
1220003102,3247.2,8.22,8.56,7.21,1.8,0.87,0.0,239.6,15.2,0.91,14,0,365,380,88,88,10,1
1220003103,1991.38,4.76,5.12,7.55,1.89,0.88,0.0,125.93,15.28,0.92,0,5,389,383,69,69,10,1
1220003104,5428.66,10.67,11.14,9.33,2.33,1.12,13.0,448.53,14.97,0.9,15,14,474,474,173,173,10,1
1220003201,2195.22,5.54,5.88,7.39,1.48,0.7,2.0,204.14,14.89,0.89,12,12,362,363,161,161,10,1
1220003202,3155.74,8.09,8.41,7.0,1.4,0.67,0.0,191.82,15.48,0.93,6,7,370,369,120,120,10,1
1220003203,2051.34,4.76,5.1,7.78,1.56,0.73,0.0,134.05,15.34,0.92,0,20,403,382,77,77,10,1
1220003204,5900.04,10.85,11.23,10.14,1.45,0.7,0.0,531.39,14.84,0.89,7,35,519,490,350,350,10,1
1220003302,28513.85,39.67,40.23,15.49,2.58,1.28,18.0,1814.33,12.83,0.92,5,13,700,698,1160,1160,10,1
1220003303,7765.25,10.91,11.31,15.49,3.1,1.49,0.0,543.51,12.76,0.92,11,14,677,673,535,535,10,1
1220003402,24369.7,39.57,40.01,13.24,2.21,1.09,0.0,1420.81,12.9,0.93,6,28,603,581,1491,1493,10,1
1220003403,20863.57,34.64,35.94,41.61,5.94,2.91,12078.0,14716.26,4.01,0.29,18,18,565,566,776,776,10,2
1220003501,1090.15,81.83,82.68,0.36,0.36,0.18,0.0,86.45,10.3,0.93,2,0,11,14,0,0,10,0
1220004001,12923.57,23.09,24.27,46.17,6.6,3.2,7611.0,9696.15,3.41,0.25,0,29,532,508,393,393,10,2
1220004002,25543.6,48.37,48.76,11.33,1.89,0.94,0.0,1385.53,12.95,0.93,28,4,494,522,1267,1267,10,1
1220004101,3629.72,6.14,6.59,12.97,2.59,1.21,21.0,284.24,12.55,0.9,9,10,543,542,347,347,10,1
1220004102,26431.74,48.61,49.08,11.72,1.95,0.97,14.0,1560.68,12.86,0.93,11,2,527,540,2901,2901,10,1
1220004201,16789.83,34.43,34.88,10.45,1.49,0.74,2.0,988.3,12.94,0.93,28,8,455,470,1290,1290,10,1
1220004202,1890.41,3.93,4.33,10.66,1.78,0.81,0.0,160.65,12.55,0.9,19,14,420,426,68,68,10,1
1220004203,816.55,10.47,11.27,2.18,0.44,0.2,14.0,240.18,9.69,0.7,9,8,64,65,61,61,10,1
1220004302,19729.04,63.72,64.53,36.31,5.19,2.57,14512.0,16219.92,2.42,0.17,55,6,252,305,476,476,10,2
1220004304,11475.81,29.96,30.36,8.24,1.18,0.58,0.0,641.46,12.91,0.93,12,10,365,369,940,940,10,1
1220004305,1559.35,4.78,5.21,7.35,1.22,0.57,9.0,140.58,12.28,0.88,8,15,291,286,48,48,10,1
1220004401,406.27,10.75,10.99,0.48,0.12,0.06,0.0,12.82,21.69,0.98,0,7,37,30,0,0,10,1
1220004501,1005.2,28.6,28.83,0.48,0.12,0.06,0.0,94.53,20.34,0.92,3,0,32,34,87,87,10,1
1220004502,3346.85,24.87,25.12,1.78,0.36,0.18,0.0,168.73,20.96,0.94,4,18,129,114,90,90,10,1
1220004600,613.16,18.64,19.25,0.74,0.74,0.36,0.0,72.61,12.27,0.88,4,6,28,26,0,0,10,1
1220004700,759.93,24.3,24.71,0.69,0.69,0.34,0.0,67.77,12.55,0.9,12,12,19,19,0,0,10,1
1220004801,594.51,57.4,58.35,2.57,0.86,0.42,473.0,541.54,1.19,0.09,11,0,0,11,0,0,10,0
1220004802,300.86,25.14,25.53,0.3,0.1,0.05,0.0,49.4,11.05,0.8,12,0,0,12,0,0,10,1
